"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Density","Quota","Zone_A","Zone_B","Zone_Cities","Area_S","Area_U","Type_T"
2011,5,-0.0654043420722061,0.0138804846764219,0.00183665764226524,-1.11322666366966,0.721326722525348,-1.05749993755116,-1.02602480116673,5732,-0.29446413904895,0.127000418346614,0,0,0,1,0,0
2011,6,0.317517642900993,2.5181351581639,2.71402452941391,-1.57067689149324,0.196569507775339,-1.42012986061933,-1.02602480116673,5732,-0.29446413904895,0.127000418346614,0,0,0,1,0,0
2011,7,0.473880145623582,2.99021335117198,1.56595277010086,-1.31065970240919,0.465504235375419,-1.14594626025071,-1.02602480116673,5732,-0.29446413904895,0.127000418346614,0,0,0,1,0,0
2011,8,0.977858460183951,0.588420930487391,0.0808324208977479,-1.39345420252576,0.153887827126372,-1.32283890564983,-1.02602480116673,5732,-0.29446413904895,0.127000418346614,0,0,0,1,0,0
2011,9,0.477756901889425,1.62208573962635,0.183526913129879,-1.5325065040036,-0.918345565929098,-1.42012986061933,-1.02602480116673,5732,-0.29446413904895,0.127000418346614,0,0,0,1,0,0
2011,10,-1.00136406911288,-0.380830325575676,-0.408941311286258,-1.42402447949189,-1.67005157916429,-1.49973155104894,-1.02602480116673,5732,-0.29446413904895,0.127000418346614,0,0,0,1,0,0
2012,4,-1.64684398737674,2.04097703194795,3.31807879910752,-1.39035471611114,-0.949038912452212,-1.60291892753175,-1.02602480116673,5732,-0.294068113031874,0.127000418346614,0,0,0,1,0,0
2012,5,-0.51400042426329,1.36869867121741,1.61335022805416,-1.21003254072904,0.305481382534777,-1.23439258295027,-1.02602480116673,5732,-0.294068113031874,0.127000418346614,0,0,0,1,0,0
2012,6,0.542854100853465,1.30083076356017,0.885535929260286,-1.21003254072904,0.469007522747394,-1.14594626025071,-1.02602480116673,5732,-0.294068113031874,0.127000418346614,0,0,0,1,0,0
2012,7,0.948782788190071,1.0699985985942,0.807593442848211,-1.37307401788168,0.863688190269861,-1.14594626025071,-1.02602480116673,5732,-0.294068113031874,0.127000418346614,0,0,0,1,0,0
2012,8,1.08170014587633,1.73750182210933,1.3605637856366,-1.5424843027356,-0.0678160751787621,-1.32283890564983,-1.02602480116673,5732,-0.294068113031874,0.127000418346614,0,0,0,1,0,0
2012,9,0.0421064165146451,1.39689230052113,0.803906973896288,-1.46932793160696,-1.10416474487984,-1.51152439407553,-1.02602480116673,5732,-0.294068113031874,0.127000418346614,0,0,0,1,0,0
2012,10,-0.89267643808819,0.949604181567498,1.12357649587015,-1.47624870264234,-2.04027167432321,-1.67662419644803,-1.02602480116673,5732,-0.294068113031874,0.127000418346614,0,0,0,1,0,0
2013,4,-1.34138789993006,3.16694422747406,2.92625981336031,-1.58647153459241,-1.01775329633503,-1.51152439407553,-1.02602480116673,5732,-0.294028110403886,0.127000418346614,0,0,0,1,0,0
2013,5,-0.856677987048157,3.32396496292954,3.09847057725727,-1.19219987916547,-0.0804600213271272,-1.14594626025071,-1.02602480116673,5732,-0.294028110403886,0.127000418346614,0,0,0,1,0,0
2013,6,0.197338198659674,0.307145028767202,0.99981646676989,-1.13500798600802,0.772415400877899,-1.14594626025071,-1.02602480116673,5732,-0.294028110403886,0.127000418346614,0,0,0,1,0,0
2013,7,0.972320236947025,0.55946531120249,0.886589206103693,-1.53484173349407,0.481760737566171,-1.14594626025071,-1.02602480116673,5732,-0.294028110403886,0.127000418346614,0,0,0,1,0,0
2013,8,0.902400168580821,0.44059487413815,0.00183665764226524,-1.58579219510427,0.12418458855562,-1.41128522834938,-1.02602480116673,5732,-0.294028110403886,0.127000418346614,0,0,0,1,0,0
2013,9,0.14297130721718,0.387458772783749,0.134549539911478,-1.49960099754701,-0.765777512378391,-1.23734079370691,-1.02602480116673,5732,-0.294028110403886,0.127000418346614,0,0,0,1,0,0
2013,10,-0.902368328752817,2.64122193979079,2.75088921893314,-1.79851037232686,-2.52013953528723,-2.11885580994581,-1.02602480116673,5732,-0.294028110403886,0.127000418346614,0,0,0,1,0,0
2014,4,-1.28559030081802,0.360687524778236,0.39576219707628,-1.3811411743033,0.0219492525560061,-1.32873532716313,-1.02602480116673,5732,-0.293752092270772,0.127000418346614,0,0,0,1,0,0
2014,5,-0.60399655186336,0.230285639332012,0.444212931872979,-0.950185186517019,0.470655472695118,-0.880607292152042,-1.02602480116673,5732,-0.293752092270772,0.127000418346614,0,0,0,1,0,0
2014,6,0.424820718116455,2.13388901032003,1.7344770650459,-1.45090084799127,0.591158746410325,-1.23734079370691,-1.02602480116673,5732,-0.293752092270772,0.127000418346614,0,0,0,1,0,0
2014,7,0.540338824466699,2.70522909821004,2.10312396023816,-1.50172393344744,0.141043183420094,-1.32283890564983,-1.02602480116673,5732,-0.293752092270772,0.127000418346614,0,0,0,1,0,0
2014,8,0.41711335744507,2.8149556555002,2.54550023446888,-1.68514559524416,-0.545877658121589,-1.5881778737485,-1.02602480116673,5732,-0.293752092270772,0.127000418346614,0,0,0,1,0,0
2014,9,0.0163536784629338,-0.878663779947696,-0.159314699398926,-1.51934430142097,-0.666369781972459,-1.23734079370691,-1.02602480116673,5732,-0.293752092270772,0.127000418346614,0,0,0,1,0,0
2014,10,-0.614380720432599,1.01513531994912,1.01298242731247,-1.70425201834799,-2.07479165428382,-1.9419631645467,-0.158722068688776,5732,-0.293752092270772,0.127000418346614,0,0,0,1,0,0
2015,4,-1.11175931896897,-0.295995441004118,0.559020107804285,-0.986275096824242,0.134975427252605,-1.23734079370691,-1.02602480116673,5732,-0.293584081233224,0.127000418346614,0,0,0,1,0,0
2015,5,-0.194168032330762,1.73445386218461,1.43955954889209,-1.31830227165072,0.184929049416523,-1.49973155104894,-1.02602480116673,5732,-0.293584081233224,0.127000418346614,0,0,0,1,0,0
2015,6,0.610097361321836,0.225256505456214,1.3916354525171,-1.55356602813582,0.640378707501436,-1.51152439407553,-1.02602480116673,5732,-0.293584081233224,0.127000418346614,0,0,0,1,0,0
2015,7,1.50468194559664,0.260765238579279,0.696999374290529,-1.37052649480118,0.538290549710965,-1.32283890564983,-1.02602480116673,5732,-0.293584081233224,0.127000418346614,0,0,0,1,0,0
2015,8,1.03808663788553,1.53633646707738,1.24996971707892,-1.76284504919972,-0.0816642066745891,-1.49973155104894,-1.02602480116673,5732,-0.293584081233224,0.127000418346614,0,0,0,1,0,0
2015,9,-0.176791856924899,2.84096491352454,3.1874724705251,-1.46274683031564,-1.46100946279045,-1.69431346098795,-1.02602480116673,5732,-0.293584081233224,0.127000418346614,0,0,0,1,0,0
2015,10,-0.987518511020574,1.17972515588436,1.47115785419428,-1.89404248784599,-1.88941400996048,-2.11885580994581,-1.02602480116673,5732,-0.293584081233224,0.127000418346614,0,0,0,1,0,0
2016,4,-1.12535104182959,0.760681465566525,2.0283413043563,-1.21924608253688,-0.431468900248266,-0.871762659882094,-1.02602480116673,5732,-0.29356407991923,0.127000418346614,0,0,0,1,0,0
2016,5,-0.585305048438741,2.04991771439382,1.50275615949647,-1.22913896383287,0.121575520302782,-1.23439258295027,-1.02602480116673,5732,-0.29356407991923,0.127000418346614,0,0,0,1,0,0
2016,6,0.271019643640973,2.42994751767515,2.2569023793755,-1.62464192208205,0.518849646268029,-1.60291892753175,-1.02602480116673,5732,-0.29356407991923,0.127000418346614,0,0,0,1,0,0
2016,7,1.02908702512552,1.09438227799202,0.744396832243821,-1.46987989494106,0.590204318023803,-1.32283890564983,-1.02602480116673,5732,-0.29356407991923,0.127000418346614,0,0,0,1,0,0
2016,8,0.893400555820807,1.62472730489445,0.349418015966394,-1.48771255650463,0.196770205333253,-1.41128522834938,-1.02602480116673,5732,-0.29356407991923,0.127000418346614,0,0,0,1,0,0
2016,9,0.454150225342022,-0.699138940381297,0.134549539911478,-1.68650427422044,-0.742550115009548,-1.69431346098795,-1.02602480116673,5732,-0.29356407991923,0.127000418346614,0,0,0,1,0,0
2016,10,-1.06366908052832,0.669191868492649,1.80294005986732,-1.77685642614252,-2.07198188847307,-2.03040948724625,-1.02602480116673,5732,-0.29356407991923,0.127000418346614,0,0,0,1,0,0
2017,4,-1.13321993401207,0.247303415578405,0.314133241712282,-0.977061555016399,0.211294018607374,-0.963157193338291,-1.02602480116673,5732,-0.293232058106934,0.127000418346614,0,0,0,1,0,0
2017,5,-0.268934046029279,0.589944910449757,0.807593442848211,-1.35906264093888,0.437941770755699,-1.41128522834938,-1.02602480116673,5732,-0.293232058106934,0.127000418346614,0,0,0,1,0,0
2017,6,0.786074404675195,1.28508297061574,0.656974854241086,-1.35744920965455,0.847835313167787,-1.42012986061933,-1.02602480116673,5732,-0.293232058106934,0.127000418346614,0,0,0,1,0,0
2017,7,0.958474678854698,-0.140041491522272,-0.171954021519802,-1.45714227953851,0.899947549065688,-1.67662419644803,-1.02602480116673,5732,-0.293232058106934,0.127000418346614,0,0,0,1,0,0
2017,8,1.09277659235018,2.22212745014087,0.444212931872979,-1.74501238763615,0.186735327437727,-1.76507051914758,-1.02602480116673,5732,-0.293232058106934,0.127000418346614,0,0,0,1,0,0
2017,9,-0.212559548663394,1.04256695927166,1.13042279535229,-1.72072600093529,-0.99438764064853,-2.15128612826899,-1.02602480116673,5732,-0.293232058106934,0.127000418346614,0,0,0,1,0,0
2017,10,-0.542383818352556,-1.44304435934291,-1.30949301239878,-1.64948027211702,-1.34050618907525,-2.20730213264537,-1.02602480116673,5732,-0.293232058106934,0.127000418346614,0,0,0,1,0,0
2018,4,-0.883561445677408,0.913435057127411,1.6365223186091,-1.62464192208205,-0.44868206079839,-1.60291892753175,-1.02602480116673,5732,-0.293024044441399,0.127000418346614,0,0,0,1,0,0
2018,5,-0.271010879743118,0.10989122230531,1.32896548033441,-1.72717972607258,-0.157594782750738,-2.11885580994581,-1.02602480116673,5732,-0.293024044441399,0.127000418346614,0,0,0,1,0,0
2018,6,0.650157176068928,-1.06763729528075,-0.453178938709329,-1.33902212603887,1.00385982466029,-1.23734079370691,-1.02602480116673,5732,-0.293024044441399,0.127000418346614,0,0,0,1,0,0
2018,7,1.17723449671332,-0.211668549753349,-0.0139624950088322,-1.37180025634143,0.826090847754615,-1.23439258295027,-1.02602480116673,5732,-0.293024044441399,0.127000418346614,0,0,0,1,0,0
2018,8,1.23815495231951,-0.0303149342321123,0.696999374290529,-1.6813243106234,0.0849816655771056,-1.85351684184714,-1.02602480116673,5732,-0.293024044441399,0.127000418346614,0,0,0,1,0,0
2018,9,0.436266379472785,-0.982599213380874,-0.0613599529621243,-1.814177639272,-0.596480202389424,-1.60291892753175,-1.02602480116673,5732,-0.293024044441399,0.127000418346614,0,0,0,1,0,0
2018,10,-0.506385367312523,2.49644384336627,1.94513243372719,-1.89913753400701,-1.90781128610228,-2.56108742344357,-1.02602480116673,5732,-0.293024044441399,0.127000418346614,0,0,0,1,0,0
2019,4,-1.36284851497316,1.69610036646513,1.9793639311379,-1.64701766647253,-0.796056083948489,-1.78570799444415,-1.02602480116673,5732,-0.292648019738316,0.127000418346614,0,0,0,1,0,0
2019,5,-0.931444000746675,0.0824595829827709,1.62914938070525,-1.36033640247913,0.0623697407191916,-1.5881778737485,-1.02602480116673,5732,-0.292648019738316,0.127000418346614,0,0,0,1,0,0
2019,6,0.783212989336102,1.49925295465987,0.738603809605084,-1.48907123548091,0.95304989291595,-1.51152439407553,-1.02602480116673,5732,-0.292648019738316,0.127000418346614,0,0,0,1,0,0
2019,7,1.17308082928562,-0.0455547338557459,-0.0929582582643191,-1.70043073372722,0.883624147688978,-1.67662419644803,-1.02602480116673,5732,-0.292648019738316,0.127000418346614,0,0,0,1,0,0
2019,8,0.988242628753191,1.99810239567346,1.48695700684538,-1.86601973396038,-0.224092573605081,-2.11885580994581,-1.02602480116673,5732,-0.292648019738316,0.127000418346614,0,0,0,1,0,0
2019,9,0.272450351310498,0.204784374628469,0.199852704202677,-1.81944252030505,-0.915442141257993,-1.78570799444415,-1.02602480116673,5732,-0.292648019738316,0.127000418346614,0,0,0,1,0,0
2019,10,-0.437849854755545,2.71894491787131,2.05572650228487,-1.94881423407695,-1.84960899430823,-2.20730213264537,-1.02602480116673,5732,-0.292648019738316,0.127000418346614,0,0,0,1,0,0
2020,4,-0.861385476799552,0.105573279078617,0.16720112205708,-1.13500798600802,0.153087266867589,-1.32873532716313,-1.02602480116673,5732,-0.292616017635926,0.127000418346614,0,0,0,1,0,0
2020,5,-0.183783863761522,0.513745912331589,0.775995137546016,-1.32849236397276,0.6140204282292,-1.41128522834938,-1.02602480116673,5732,-0.292616017635926,0.127000418346614,0,0,0,1,0,0
2020,6,0.301779858536065,1.87877476462041,1.5548933632451,-1.58910397510893,0.52956466588759,-1.69431346098795,-1.02602480116673,5732,-0.292616017635926,0.127000418346614,0,0,0,1,0,0
2020,7,1.01662602284244,-0.393022165274582,0.28622140536201,-1.45968980261903,0.969322004916761,-1.32283890564983,-1.02602480116673,5732,-0.292616017635926,0.127000418346614,0,0,0,1,0,0
2020,8,1.08377697959017,2.10478099303889,0.728597679592724,-1.49535512574617,0.028251155874397,-1.23439258295027,-1.02602480116673,5732,-0.292616017635926,0.127000418346614,0,0,0,1,0,0
2020,9,0.260289336119427,-0.0739515604877822,0.689626436386683,-1.83655338366248,-0.742550115009548,-2.05989159481276,-1.02602480116673,5732,-0.292616017635926,0.127000418346614,0,0,0,1,0,0
2020,10,-0.998594957494427,2.81190769557547,1.61335022805416,-1.80487918002814,-1.95203164802856,-2.11885580994581,-1.02602480116673,5732,-0.292616017635926,0.127000418346614,0,0,0,1,0,0
2021,4,-1.58246214224746,-0.220406034870897,0.673300645313885,-1.03760768689652,-0.130273155200515,-1.14594626025071,-1.02602480116673,5732,-0.292444006335579,0.127000418346614,0,0,0,1,0,0
2021,5,-0.692608123654204,0.99227562051367,1.23417056442783,-1.29664832546638,0.366493440139571,-1.41128522834938,-1.02602480116673,5732,-0.292444006335579,0.127000418346614,0,0,0,1,0,0
2021,6,0.730276805563154,0.00636218352876464,0.607997481022686,-1.63517168414816,0.951459922262719,-1.69431346098795,-1.02602480116673,5732,-0.292444006335579,0.127000418346614,0,0,0,1,0,0
2021,7,0.820019097931516,4.05852330478865,2.10312396023816,-1.60744614128861,0.430315263555097,-1.41128522834938,-1.02602480116673,5732,-0.292444006335579,0.127000418346614,0,0,0,1,0,0
2021,8,0.772251922513018,2.57873876133389,0.649601916337241,-1.69406192602595,0.303407507769703,-1.5881778737485,-1.02602480116673,5732,-0.292444006335579,0.127000418346614,0,0,0,1,0,0
2021,9,0.334686134935467,0.571707950233474,0.967164884624288,-1.91289415864176,-0.938323892832649,-2.05989159481276,-1.02602480116673,5732,-0.292444006335579,0.127000418346614,0,0,0,1,0,0
2021,10,-0.943212725125141,0.137322861627853,0.333618863315302,-1.92970781097313,-1.72631379456521,-2.20730213264537,-1.02602480116673,5732,-0.292444006335579,0.127000418346614,0,0,0,1,0,0
2022,4,-1.28415959314848,6.30663509931731e-05,0.16720112205708,-0.911250542103222,0.120458303897079,-0.963157193338291,-1.02602480116673,5732,-0.292348000028409,0.127000418346614,0,0,0,1,0,0
2022,5,0.05712884704481,0.167802460875115,0.491610389826271,-1.44185714105546,0.555617438877224,-1.41128522834938,-1.02602480116673,5732,-0.292348000028409,0.127000418346614,0,0,0,1,0,0
2022,6,0.893377479890658,1.47878082383212,0.134549539911478,-1.22451096356994,1.15663526568749,-1.32873532716313,-1.02602480116673,5732,-0.292348000028409,0.127000418346614,0,0,0,1,0,0
2022,7,1.53583445130436,-0.0150751346084834,-0.898715043470264,-1.09666776364634,1.26468191097506,-1.05749993755116,-1.02602480116673,5732,-0.292348000028409,0.127000418346614,0,0,0,1,0,0
2022,8,1.31569007763651,-0.385402265462767,-0.598531143099423,-1.43803585643469,0.540498222847977,-1.49973155104894,-1.02602480116673,5732,-0.292348000028409,0.127000418346614,0,0,0,1,0,0
2022,9,0.0428217703494074,0.225256505456214,0.591671689949882,-1.55356602813582,-0.589429028188169,-1.78570799444415,-1.02602480116673,5732,-0.292348000028409,0.127000418346614,0,0,0,1,0,0
2022,10,-0.163707804527655,0.669191868492649,-0.0929582582643191,-2.20738782674872,-1.62516222537832,-2.91487271424179,-1.02602480116673,5732,-0.292348000028409,0.127000418346614,0,0,0,1,0,0
2023,4,-1.29918202367864,-0.110171484259952,-0.0613599529621243,-1.20871632047078,-0.0249203171346937,-1.23734079370691,-1.02602480116673,5732,-0.291911971383345,0.127000418346614,0,0,0,1,0,0
2023,5,-0.376929399149355,0.138846841590215,1.3605637856366,-1.74119110301538,-0.0484822104333856,-1.85351684184714,-1.02602480116673,5732,-0.291911971383345,0.127000418346614,0,0,0,1,0,0
2023,6,0.590782807783052,0.470922075389181,0.00394321132907495,-1.50223343806354,1.10776095039056,-1.51152439407553,-1.02602480116673,5732,-0.291911971383345,0.127000418346614,0,0,0,1,0,0
2023,7,1.00901096589165,2.43243668494701,0.460012084524077,-1.35396759477786,1.10452525976246,-1.14594626025071,-1.02602480116673,5732,-0.291911971383345,0.127000418346614,0,0,0,1,0,0
2023,8,1.0367020820763,1.56834004628701,0.254623100059815,-1.16417712527986,0.374588241641959,-1.05749993755116,-1.02602480116673,5732,-0.291911971383345,0.127000418346614,0,0,0,1,0,0
2023,9,0.489202563245733,1.36854627322118,0.477391152440282,-1.73257198325966,-0.576640133803531,-1.69431346098795,-1.02602480116673,5732,-0.291911971383345,0.127000418346614,0,0,0,1,0,0
2023,10,-0.260626711173879,2.8317194350862,1.20257225912563,-1.65457531827804,-1.67486832055414,-1.67662419644803,-1.02602480116673,5732,-0.291911971383345,0.127000418346614,0,0,0,1,0,0
2000,4,-1.45870592883229,0.00951174211764575,1.4406128257355,-0.125467047919889,-0.411144927550528,0.13357720813618,-1.02602480116673,5735,-0.26767437908569,0.350192056378223,0,0,1,0,1,1
2000,5,-0.291779216881597,-0.522560462075465,-0.250949784775289,-0.720908109271117,0.506312738817224,-0.703714646752929,-1.02602480116673,5735,-0.26767437908569,0.350192056378223,0,0,1,0,1,1
2000,6,0.527116316488537,-0.921182820897633,-0.747043178019733,-0.391343540089135,1.10789920870822,-0.140606392232438,-1.02602480116673,5735,-0.26767437908569,0.350192056378223,0,0,1,0,1,1
2000,7,0.397037298211204,-0.536276281736737,-0.724924364308198,-0.168095600800419,0.910985914750764,-0.349929355954728,-0.158722068688776,5735,-0.26767437908569,0.350192056378223,0,0,1,0,1,1
2000,8,0.750791307469925,-0.332062966780052,-0.7091252116571,-1.10303657134762,0.278454111402822,-0.880607292152042,-1.02602480116673,5735,-0.26767437908569,0.350192056378223,0,0,1,0,1,1
2000,9,-0.141024165186404,0.264625987817265,-0.126663117253324,-0.475581636617998,-0.633256914890085,-0.232000925688662,-0.158722068688776,5735,-0.26767437908569,0.350192056378223,0,0,1,0,1,1
2000,10,-1.12735864775298,0.972463881002951,1.56595277010086,-0.454691947357817,-2.27241184963969,-0.703714646752929,-0.158722068688776,5735,-0.26767437908569,0.350192056378223,0,0,1,0,1,1
2001,4,-1.85071983028612,-0.0834002362544348,0.297807450639478,-0.393975980605659,-0.0576875384228824,-0.232000925688662,-1.02602480116673,5735,-0.267938396430408,0.350192056378223,0,0,1,0,1,1
2001,5,-0.333315891158556,-0.426549724446577,-0.282548090077484,-0.68651654768423,0.444297193422882,-0.703714646752929,-1.02602480116673,5735,-0.267938396430408,0.350192056378223,0,0,1,0,1,1
2001,6,0.278173181988663,-1.16369883224171,-1.07355899947574,0.037744264104774,1.31030938577956,0.13357720813618,-0.158722068688776,5735,-0.267938396430408,0.350192056378223,0,0,1,0,1,1
2001,7,0.779174701559192,-0.601807420118357,-0.582731990448325,0.0204211071573194,0.747016009937886,-0.0845903878560585,-1.02602480116673,5735,-0.267938396430408,0.350192056378223,0,0,1,0,1,1
2001,8,1.03185613674399,-0.830404414472857,-1.00930911202794,-0.654672509177852,0.404893572886452,-0.792160969452485,-0.158722068688776,5735,-0.267938396430408,0.350192056378223,0,0,1,0,1,1
2001,9,-0.719745417515141,0.209508712511795,0.00394321132907495,-0.507170922816323,-0.725406083618274,-0.414789992601055,-0.158722068688776,5735,-0.267938396430408,0.350192056378223,0,0,1,0,1,1
2001,10,-0.815833590675833,-0.735917656806331,-0.503736227192838,-1.54630558735637,-1.75541494046223,-1.5881778737485,-1.02602480116673,5735,-0.267938396430408,0.350192056378223,0,0,1,0,1,1
2002,4,-1.64684398737674,-0.429851681031699,0.542694316731481,-0.436095028870093,-0.441838274073642,-0.50618452605728,-0.158722068688776,5735,-0.267918395116414,0.350192056378223,0,0,1,0,1,1
2002,5,-0.693300401558817,1.64301506444281,1.17097395382344,-0.188475785444537,0.105252118926052,-0.349929355954728,0.708580663789177,5735,-0.267918395116414,0.350192056378223,0,0,1,0,1,1
2002,6,0.482764378732805,-0.00151171294344749,-0.289921027981329,-0.578246816762553,0.76812939303007,-0.140606392232438,-0.158722068688776,5735,-0.267918395116414,0.350192056378223,0,0,1,0,1,1
2002,7,0.475264701432808,0.760630666234447,0.317819710664204,-0.566782962900256,0.609805779513071,-0.526822001353842,-1.02602480116673,5735,-0.267918395116414,0.350192056378223,0,0,1,0,1,1
2002,8,0.334040008891174,0.948080201605136,0.554807000430657,-0.836820409434322,0.0695948528039662,-0.792160969452485,-0.158722068688776,5735,-0.267918395116414,0.350192056378223,0,0,1,0,1,1
2002,9,-0.528745943631617,0.0583299002453537,0.39576219707628,-1.00338596018167,-0.951804078805638,-0.780368126425897,-1.02602480116673,5735,-0.267918395116414,0.350192056378223,0,0,1,0,1,1
2002,10,-1.33642657494698,-0.585043640532362,-0.408941311286258,-1.08520390978405,-1.77909725229567,-1.14594626025071,-1.02602480116673,5735,-0.267918395116414,0.350192056378223,0,0,1,0,1,1
2003,4,-1.67760420227183,-0.56055836247039,0.199852704202677,-0.146526572052132,-0.274476580532072,-0.049211858776241,-0.158722068688776,5735,-0.267806387758049,0.350192056378223,0,0,1,0,1,1
2003,5,-0.0134834992260075,-0.966038631123193,-0.86711673816807,-0.497999839726488,0.933865436352569,-0.438375678654286,-1.02602480116673,5735,-0.267806387758049,0.350192056378223,0,0,1,0,1,1
2003,6,1.40342476408148,-0.984173992675315,-0.975604253038937,-0.27419993710368,1.27201183178452,-0.323395459144859,-1.02602480116673,5735,-0.267806387758049,0.350192056378223,0,0,1,0,1,1
2003,7,1.28799896145185,-1.12605652717134,-1.34109131770098,-0.234331200893692,1.09315239814753,-0.349929355954728,-1.02602480116673,5735,-0.267806387758049,0.350192056378223,0,0,1,0,1,1
2003,8,1.58290934881822,-0.873075853419029,-1.15150148588781,-0.489083508944703,0.551135193417224,-0.615268324053399,-1.02602480116673,5735,-0.267806387758049,0.350192056378223,0,0,1,0,1,1
2003,9,-0.276226039957887,-1.1558249357695,-1.05723320840294,-0.688809318456688,-0.614730300322086,-0.414789992601055,-1.02602480116673,5735,-0.267806387758049,0.350192056378223,0,0,1,0,1,1
2003,10,-1.72687131315035,0.432974974326335,0.665401068988339,-0.185928262363997,-1.99672030425663,-0.0845903878560585,0.708580663789177,5735,-0.267806387758049,0.350192056378223,0,0,1,0,1,1
2004,4,-1.67045066392414,0.146517540734108,0.967164884624288,-0.253140412971477,-0.252216991386938,-0.232000925688662,-1.02602480116673,5735,-0.267702380925282,0.350192056378223,0,0,1,0,1,1
2004,5,-0.972288397119021,0.282100958052365,0.554807000430657,-0.185928262363997,0.676838763855177,-0.173036710555615,-1.02602480116673,5735,-0.267702380925282,0.350192056378223,0,0,1,0,1,1
2004,6,0.278173181988663,-0.0676524433100153,-0.257269445835727,-0.2018078228992,1.16216559839436,0.0421826746799562,-0.158722068688776,5735,-0.267702380925282,0.350192056378223,0,0,1,0,1,1
2004,7,0.722407913380679,-0.952322811461921,-0.977710806725747,-0.518380024370565,0.9808955640896,-0.615268324053399,-1.02602480116673,5735,-0.267702380925282,0.350192056378223,0,0,1,0,1,1
2004,8,0.824865043263829,-0.905079432628659,-0.930313348772459,-0.69161159384525,0.250557150853273,-0.438375678654286,-1.02602480116673,5735,-0.267702380925282,0.350192056378223,0,0,1,0,1,1
2004,9,-0.0186986594407766,-0.713311954031276,-0.910301088747733,-0.446624790936202,-0.687661562893905,-0.323395459144859,-0.158722068688776,5735,-0.267702380925282,0.350192056378223,0,0,1,0,1,1
2004,10,-0.910675663608196,0.276005038202913,0.712798526941626,-1.12723804061246,-2.33275491538478,-1.49973155104894,-1.02602480116673,5735,-0.267702380925282,0.350192056378223,0,0,1,0,1,1
2005,4,-1.66258177174167,-0.0613533261322487,0.510042734585884,-0.308421663818545,-0.305515572849371,-0.232000925688662,-0.158722068688776,5735,-0.267198347812638,0.350192056378223,0,0,1,0,1,1
2005,5,-0.293163772690824,-0.527132401962556,-0.819719280214777,-0.215224777789864,0.839872080064485,0.00385593484349928,-0.158722068688776,5735,-0.267198347812638,0.350192056378223,0,0,1,0,1,1
2005,6,0.643003637721237,-1.11488067411401,-0.991930044111736,0.0390604843630244,0.954363346933824,0.13357720813618,-0.158722068688776,5735,-0.267198347812638,0.350192056378223,0,0,1,0,1,1
2005,7,0.88578549887002,-0.115657812124462,-0.329945548030771,-0.434311762713735,1.049534128895,-0.526822001353842,-1.02602480116673,5735,-0.267198347812638,0.350192056378223,0,0,1,0,1,1
2005,8,0.368653904121959,0.781966385707533,0.38101632126859,-0.718360586190605,0.10980126357203,-0.615268324053399,-1.02602480116673,5735,-0.267198347812638,0.350192056378223,0,0,1,0,1,1
2005,9,-0.151039118873189,0.480370751155834,0.461065361367484,-1.19292167737162,-0.969846789261793,-1.32873532716313,-1.02602480116673,5735,-0.267198347812638,0.350192056378223,0,0,1,0,1,1
2005,10,-1.33850340866082,0.26533717846637,0.428413779221882,-1.61636247207039,-2.22237125853401,-1.49973155104894,-1.02602480116673,5735,-0.267198347812638,0.350192056378223,0,0,1,0,1,1
2006,4,-1.56100152720437,-0.522763659403779,-0.191966281544528,-0.291310800461092,-0.103520170731045,-0.140606392232438,-0.158722068688776,5735,-0.266794321269964,0.350192056378223,0,0,1,0,1,1
2006,5,-0.52023092540485,-1.04985752905318,-0.756522669610392,-0.104407523787686,0.534343497738729,-0.438375678654286,-1.02602480116673,5735,-0.266794321269964,0.350192056378223,0,0,1,0,1,1
2006,6,0.591498161617815,-1.21881610754719,-1.22049111913094,-0.245243091421896,1.51189001294487,-0.323395459144859,-1.02602480116673,5735,-0.266794321269964,0.350192056378223,0,0,1,0,1,1
2006,7,1.46383754922429,-1.27083462359585,-1.48328369156085,-0.44322809349552,1.18259660978966,0.00385593484349928,-1.02602480116673,5735,-0.266794321269964,0.350192056378223,0,0,1,0,1,1
2006,8,0.14920180835872,0.69814748777755,1.06037988526576,-0.0330768775334142,0.26346869374551,-0.0845903878560585,-0.158722068688776,5735,-0.266794321269964,0.350192056378223,0,0,1,0,1,1
2006,9,0.140825245712871,-0.272373751587486,-0.681740013728534,-0.594041459861715,-0.648880104786999,-0.597579059513476,-0.158722068688776,5735,-0.266794321269964,0.350192056378223,0,0,1,0,1,1
2006,10,-0.898906939229729,-0.847168194058853,-0.566932837797228,-1.26862557158077,-1.82177893294464,-1.23439258295027,-1.02602480116673,5735,-0.266794321269964,0.350192056378223,0,0,1,0,1,1
2007,4,-0.711161171497904,-1.4849538083079,-1.51435535844134,-0.584827918053871,0.183434967596536,-0.414789992601055,-1.02602480116673,5735,-0.266798321532763,0.350192056378223,0,0,1,0,1,1
2007,5,-0.168553749859969,0.29429279775127,0.12822987885104,0.291732315231619,0.526716990538127,0.446087548341255,0.708580663789177,5735,-0.266798321532763,0.350192056378223,0,0,1,0,1,1
